ticker,name,avg_volume,avg_value,last_price
138540,TIGER 현대차그룹+펀더멘털,136824.2380952381,5374286819.047619,38030
228790,TIGER 화장품,7606604.238095238,28134977745.0,3530
394670,TIGER 글로벌리튬&2차전지SOLACTIVE(합성),234825.7619047619,2184522399.285714,9690
394660,TIGER 글로벌자율주행&전기차SOLACTIVE,44543.666666666664,630399251.4285715,14410
276000,TIGER 글로벌자원생산기업(합성 H),3850.0,62656455.952380955,16030
449170,TIGER KOFR금리액티브(합성),85685.80952380953,9426946243.571428,110135
458750,TIGER 미국배당다우존스타겟커버드콜1호,46512.42857142857,505283121.6666667,10970
471780,TIGER 코리아테크액티브,23571.285714285714,371667100.0,15990
139260,TIGER 200 IT,590169.5714285715,28399796475.95238,51390
139220,TIGER 200 건설,600908.8571428572,2747268986.1904764,4330
139290,TIGER 200 경기소비재,12362.047619047618,229134234.52380952,18430
139270,TIGER 200 금융,108053.0,1317042286.9047618,12515
139250,TIGER 200 에너지화학,97439.19047619047,1377072016.1904762,14050
139230,TIGER 200 중공업,2527955.9523809524,36915360493.333336,14170
139240,TIGER 200 철강소재,228727.42857142858,2849702568.571429,11075
289480,TIGER 200커버드콜,45976.333333333336,427465511.6666667,9310
228820,TIGER KTOP30,19232.04761904762,208842828.80952382,10900
463250,TIGER K방산&우주,843676.0,26071224219.04762,28265
225060,TIGER 이머징마켓MSCI레버리지(합성 H),709.952380952381,8210932.142857143,11790
182480,TIGER 미국MSCI리츠(합성 H),34267.142857142855,429975205.71428573,12485
225040,TIGER 미국S&P500레버리지(합성 H),14100.904761904761,782542156.1904762,55195
225030,TIGER 미국S&P500선물인버스(H),46455.333333333336,120224691.66666667,2595
451530,TIGER 국고채30년스트립액티브,33834.47619047619,1941788655.952381,53785
491010,TIGER 글로벌AI전력인프라액티브,563381.0476190476,11916662432.142857,20415
412770,TIGER 글로벌AI플랫폼액티브,38159.857142857145,563749855.7142857,14540
203780,TIGER 미국나스닥바이오,42678.04761904762,1167805721.1904762,28310
182490,TIGER 단기선진하이일드(합성 H),2279.4761904761904,31215785.95238095,13650
174350,TIGER 로우볼,3413.809523809524,57065286.190476194,17010
275980,TIGER 글로벌4차산업혁신기술(합성 H),21143.95238095238,435315986.1904762,20460
476550,TIGER 미국30년국채커버드콜액티브(H),2034041.380952381,16394010312.142857,7930
482730,TIGER 미국S&P500타겟데일리커버드콜,551198.619047619,6469964702.619047,11835
486290,TIGER 미국나스닥100타겟데일리커버드콜,1049500.4761904762,11308094766.428572,10830
458760,TIGER 미국배당다우존스타겟커버드콜2호,685266.0476190476,6509851055.476191,9555
474220,TIGER 미국테크TOP10타겟커버드콜,400544.2380952381,6308166674.047619,16160
211560,TIGER 배당성장,28705.47619047619,739037056.4285715,25880
472150,TIGER 배당커버드콜액티브,485793.5714285714,6493166404.523809,13355
438330,TIGER 우량회사채액티브,136185.42857142858,15991556930.0,116020
217770,TIGER 원유선물인버스(H),65244.04761904762,179510862.85714287,2725
225050,TIGER 유로스탁스레버리지(합성 H),892.3809523809524,12231308.80952381,13550
195930,TIGER 유로스탁스50(합성 H),9638.57142857143,196883290.95238096,20280
195920,TIGER 일본TOPIX(합성 H),2987.6190476190477,83301240.71428572,28245
451540,TIGER 종합채권(AA-이상)액티브,24421.666666666668,1385751599.047619,55990
204480,TIGER 차이나CSI300레버리지(합성),34103.95238095238,882493389.0476191,27380
217780,TIGER 차이나CSI300인버스(합성),2749.2380952380954,16300503.80952381,5780
192090,TIGER 차이나CSI300,145289.2857142857,1808010676.6666667,12800
210780,TIGER 코스피고배당,66205.23809523809,1263395680.952381,19125
423920,TIGER 미국필라델피아반도체레버리지(합성),164522.42857142858,6297808819.523809,40995
0098Z0,FOCUS 200,2035.904761904762,97026410.23809524,48010
448570,FOCUS AI코리아액티브,12488.761904761905,230068692.85714287,18400
0073X0,FOCUS 알리바바미국채커버드콜혼합,29662.47619047619,349272915.95238096,11820
285690,FOCUS ESG리더스,318.0,4966435.476190476,15440
278530,KODEX 200TR,1174585.4285714286,23322038995.47619,20075
226980,KODEX 200 중소형,16432.238095238095,323805027.61904764,19655
337160,KODEX 200ESG,23721.95238095238,521506582.14285713,22515
363580,KODEX 200IT TR,47038.142857142855,915702905.2380953,20315
337150,KODEX 200exTOP,3847.7619047619046,74183101.28571428,19625
223190,KODEX 200가치저변동,6490.0952380952385,106926757.85714285,16545
237350,KODEX 코스피100,355461.8095238095,15447250678.095238,43790
252650,KODEX 200동일가중,1122.3809523809523,16841004.04761905,14885
360140,KODEX 200롱코스닥150숏선물,2779.8571428571427,33075506.666666668,11920
252670,KODEX 200선물인버스2X,944649743.9047619,736341494865.9048,752
494890,KODEX 200액티브,341081.5238095238,5438535660.0,16140
498400,KODEX 200타겟위클리커버드콜,5128855.666666667,67169707101.90476,13200
476810,KODEX 25-11 은행채(AA-이상)PLUS액티브,9694.47619047619,103368178.61904761,10675
467940,KODEX 25-11 회사채(A+이상)액티브,7361.809523809524,80884088.14285715,10995
491080,KODEX 25-12 은행채(AAA)액티브,3151.2380952380954,326868429.7619048,103835
0117L0,KODEX 26-12 금융채(AA-이상)액티브,63191.444444444445,631618042.2222222,9995
473290,KODEX 26-12 회사채(AA-이상)액티브,185345.42857142858,2020679459.7619047,10890
0007F0,KODEX 27-12 회사채(AA-이상)액티브,44678.28571428572,459635819.04761904,10250
0119H0,KODEX 28-12 회사채(AA-이상)액티브,21633.5,216518738.75,9990
462330,KODEX 2차전지산업레버리지,77561160.28571428,129184097206.19048,1689
305720,KODEX 2차전지산업,8557229.666666666,129857776550.95238,15540
461950,KODEX 2차전지핵심소재10,4528500.428571428,25120048998.095238,5575
457690,KODEX 33-06 국고채액티브,19591.095238095237,219335171.9047619,11035
271060,KODEX 3대농산물선물(H),75728.76190476191,601416358.8095238,8060
457700,KODEX 53-09 국고채액티브,15103.52380952381,180684924.2857143,11480
395160,KODEX AI반도체,2572302.9523809524,41454325265.95238,16300
471990,KODEX AI반도체핵심장비,1467736.8095238095,21310681297.38095,14590
487240,KODEX AI전력핵심설비,5249883.333333333,122288396835.4762,24665
481050,KODEX CD1년금리플러스액티브(합성),10569.42857142857,10810791469.047619,1022290
459580,KODEX CD금리액티브(합성),242092.7619047619,260124846341.1905,1074125
439860,KODEX ESG종합채권(A-이상)액티브,1483.3333333333333,172856332.6190476,115980
266370,KODEX IT,61557.09523809524,1625487907.857143,27805
101280,KODEX 일본TOPIX100,13929.809523809523,363452249.52380955,26670
368680,KODEX K-뉴딜디지털플러스,4912.428571428572,42509106.666666664,8880
423160,KODEX KOFR금리액티브(합성),320547.71428571426,35503725497.38095,110720
306950,KODEX KRX300레버리지,7436.857142857143,225229563.80952382,31355
292190,KODEX KRX300,33485.23809523809,868631048.5714285,25940
229720,KODEX KTOP30,6478.714285714285,143017843.57142857,21755
0100K0,KODEX K방산TOP10레버리지,858036.1904761905,8081226076.428572,7810
0080G0,KODEX K방산TOP10,2075832.142857143,21637236991.904762,9540
0098F0,KODEX K원자력SMR,864281.8571428572,9419400237.142857,10220
0115D0,KODEX K조선TOP10,2061881.4444444445,21385163710.555557,9445
266360,KODEX K콘텐츠,170232.85714285713,2345036387.3809524,13410
289040,KODEX MSCI KOREA ESG유니버설,1366.952380952381,22235978.57142857,16175
156080,KODEX MSCI Korea,4440.047619047619,115819548.33333333,25995
278540,KODEX MSCI Korea TR,29493.333333333332,556910172.8571428,19225
251350,KODEX MSCI선진국,90016.42857142857,3200814387.6190476,36125
269420,KODEX S&P글로벌인프라(합성),9750.809523809523,206327281.9047619,21385
291890,KODEX MSCI EM선물(H),2224.7619047619046,22936263.57142857,10240
433970,KODEX TDF2030액티브,68640.38095238095,938388334.2857143,13595
433980,KODEX TDF2040액티브,71719.28571428571,1078467889.7619047,15035
434060,KODEX TDF2050액티브,268533.95238095237,4300021262.142858,16085
0082V0,KODEX TDF2060액티브,147919.19047619047,1599737717.3809524,10890
329650,KODEX TRF3070,99765.42857142857,1426957178.0952382,14315
329660,KODEX TRF5050,57014.23809523809,995137190.2380953,17490
329670,KODEX TRF7030,49651.42857142857,1038106740.0,21030
395170,KODEX Top10동일가중,25864.809523809523,277460829.52380955,10695
315930,KODEX Top5PlusTR,76052.90476190476,2826139357.6190476,39060
271050,KODEX WTI원유선물인버스(H),248933.09523809524,1061263730.0,4215
261220,KODEX WTI원유선물(H),453280.28571428574,6244900200.714286,13850
468380,KODEX iShares미국하이일드액티브,211726.61904761905,2452261208.095238,11740
275290,KODEX 가치주,3425.904761904762,54551187.61904762,16430
300950,KODEX 게임산업,213199.95238095237,1397842622.857143,6395
266390,KODEX 경기소비재,14158.761904761905,135274779.04761904,9375
279530,KODEX 고배당주,509157.61904761905,6724821047.380953,13355
280940,KODEX 골드선물인버스(H),76407.42857142857,280522294.28571427,3765
132030,KODEX 골드선물(H),834041.9047619047,20057490730.238094,23325
138910,KODEX 구리선물(H),192018.19047619047,1557340525.4761906,8020
471230,KODEX 국고채10년액티브,23042.095238095237,2617813771.904762,111480
439870,KODEX 국고채30년액티브,15796.333333333334,1867991827.857143,113045
114260,KODEX 국고채3년,27553.52380952381,1733266916.9047618,62500
292770,KODEX 국채선물3년인버스,73.42857142857143,4116315.9523809524,56460
276990,KODEX 글로벌로봇(합성),18403.190476190477,417488695.95238096,23030
476070,KODEX 글로벌비만치료제TOP2 Plus,89848.80952380953,923920033.5714285,10455
0064K0,KODEX 금액티브,4251807.761904762,53347818498.09524,12255
0089D0,KODEX 금융고배당TOP10,479818.2380952381,5061469866.666667,10810
498410,KODEX 금융고배당TOP10타겟위클리커버드콜,1506621.2857142857,18336329411.666668,12290
102960,KODEX 기계장비,61431.09523809524,897977272.6190476,14200
404260,KODEX 기후변화솔루션,3980.3333333333335,63097276.190476194,15515
273140,KODEX 단기변동금리부채권액티브,3426.714285714286,393186746.9047619,114825
487950,KODEX 대만테크고배당다우존스,15949.42857142857,163435844.2857143,10305
445290,KODEX 로봇액티브,1271338.238095238,28869830636.904762,22490
488770,KODEX 머니마켓액티브,660430.5238095238,68746587165.2381,104195
337120,KODEX 멀티팩터,171.76190476190476,3218384.285714286,18985
401470,KODEX 메타버스액티브,77350.57142857143,627885483.5714285,7800
244620,KODEX 모멘텀Plus,2965.9523809523807,45216992.0,14705
275280,KODEX 모멘텀주,5737.523809523809,127248840.47619048,22640
308620,KODEX 미국10년국채선물,105355.23809523809,1304232710.0,12570
0091C0,KODEX 미국10년국채액티브(H),308535.95238095237,3137432893.8095236,10110
484790,KODEX 미국30년국채액티브(H),1386532.761904762,12807631169.047619,9110
304670,KODEX 미국30년국채울트라선물인버스(H),3034.809523809524,34731573.333333336,11550
304660,KODEX 미국30년국채울트라선물(H),285566.5238095238,2249162661.6666665,7785
481060,KODEX 미국30년국채타겟커버드콜(합성 H),1369341.857142857,11861032287.380953,8595
0041D0,KODEX 미국AI소프트웨어TOP10,142191.80952380953,2293541187.6190476,15760
487230,KODEX 미국AI전력핵심인프라,4133204.714285714,81176603760.95238,18405
485540,KODEX 미국AI테크TOP10,527638.1428571428,7728064889.523809,14720
483280,KODEX 미국AI테크TOP10타겟커버드콜,656546.380952381,8443801365.476191,12905
428560,KODEX 미국ETF산업Top10 Indxx,8485.285714285714,140504219.76190478,16550
379800,KODEX 미국S&P500,4101185.1904761903,90373732408.09525,22310
453660,KODEX 미국S&P500경기소비재,7006.666666666667,127814248.57142857,18525
453650,KODEX 미국S&P500금융,36895.333333333336,676841385.7142857,18620
0005A0,KODEX 미국S&P500데일리커버드콜OTM,152541.2380952381,1494658640.7142856,9875
276970,KODEX 미국S&P500배당귀족커버드콜(합성 H),22929.52380952381,171193884.52380952,7370
0026E0,KODEX 미국S&P500버퍼3월액티브,18051.47619047619,191422566.9047619,10855
0068M0,KODEX 미국S&P500버퍼6월액티브,1850.3333333333333,20619984.76190476,11385
0089C0,KODEX 미국S&P500변동성확대시커버드콜,140364.90476190476,1499168454.2857144,10950
200030,KODEX 미국S&P500산업재(합성),16428.285714285714,621940185.7142857,38300
0041E0,KODEX 미국S&P500액티브,50793.333333333336,693786399.0476191,13860
218420,KODEX 미국S&P500에너지(합성),19676.47619047619,285985362.14285713,14875
463640,KODEX 미국S&P500유틸리티,4962.0,74875698.57142857,14925
449180,KODEX 미국S&P500(H),421997.90476190473,6478000402.142858,15310
463690,KODEX 미국S&P500커뮤니케이션,3388.4761904761904,63827061.9047619,18765
463680,KODEX 미국S&P500테크놀로지,52266.90476190476,954665442.1428572,18405
453630,KODEX 미국S&P500필수소비재,26757.666666666668,318427174.04761904,11675
453640,KODEX 미국S&P500헬스케어,69140.04761904762,865894936.6666666,12905
0028X0,KODEX 미국금융테크액티브,38190.23809523809,475456235.71428573,12275
379810,KODEX 미국나스닥100,1943940.0476190476,46829398632.14286,24430
494300,KODEX 미국나스닥100데일리커버드콜OTM,786252.4761904762,8088226566.904762,10315
409820,KODEX 미국나스닥100레버리지(합성 H),182387.04761904763,2915078237.3809524,15890
409810,KODEX 미국나스닥100선물인버스(H),158960.2857142857,1018450575.4761904,6400
304940,KODEX 미국나스닥100선물(H),31500.14285714286,911111492.6190476,28620
449190,KODEX 미국나스닥100(H),345030.3333333333,6716470364.285714,19355
411420,KODEX 미국나스닥AI테크액티브,59679.28571428572,1230315434.2857144,20410
455030,KODEX 미국달러SOFR금리액티브(합성),95916.38095238095,1181822523.3333333,12525
261250,KODEX 미국달러선물레버리지,59799.28571428572,1006209221.9047619,17470
261260,KODEX 미국달러선물인버스2X,559578.1428571428,2880176073.8095236,4960
261270,KODEX 미국달러선물인버스,64509.0,505570546.6666667,7710
261240,KODEX 미국달러선물,80407.76190476191,1168361111.6666667,14815
280930,KODEX 미국러셀2000(H),55335.04761904762,803931691.4285715,14180
0048J0,KODEX 미국머니마켓액티브,223361.2380952381,3207961574.047619,14605
390390,KODEX 미국반도체,469177.0,16137986528.571428,35035
489250,KODEX 미국배당다우존스,312160.5238095238,3268831730.0,10560
483290,KODEX 미국배당다우존스타겟커버드콜,225871.57142857142,2053193503.0952382,9135
441640,KODEX 미국배당커버드콜액티브,1149832.4761904762,14292277191.428572,12650
352560,KODEX 미국부동산리츠(H),55801.90476190476,658082949.5238096,11620
314250,KODEX 미국빅테크10(H),142951.04761904763,8222544717.142858,56930
473460,KODEX 미국서학개미,423485.14285714284,10497162467.857143,24535
390400,KODEX 미국스마트모빌리티S&P,11303.857142857143,83204367.61904761,7300
437080,KODEX 미국종합채권ESG액티브(H),43295.28571428572,4441028274.047619,101815
419420,KODEX 미국클린에너지나스닥,26952.619047619046,234114878.57142857,8740
491090,KODEX 미국테크TOP3플러스,38409.09523809524,629565645.2380953,16465
0038A0,KODEX 미국휴머노이드로봇,632051.380952381,9789103112.380953,15750
244580,KODEX 바이오,1925487.142857143,21126650096.666668,11130
091160,KODEX 반도체,3269666.8571428573,182877699364.7619,57350
494310,KODEX 반도체레버리지,3642537.3333333335,92998180230.2381,26670
325020,KODEX 배당가치,30918.333333333332,569148968.3333334,18485
244670,KODEX 밸류Plus,10154.142857142857,99944449.28571428,9840
102780,KODEX 삼성그룹,865232.9047619047,11098559024.285715,12865
448330,KODEX 삼성전자채권혼합,634702.619047619,8042623407.142858,12580
325010,KODEX 성장주,14854.42857142857,337350161.1904762,22945
385510,KODEX 신재생에너지액티브,470513.04761904763,13902318914.52381,29765
446690,KODEX 아시아AI반도체exChina액티브,3027.6190476190477,79634860.0,27720
437070,KODEX 아시아달러채권ESG플러스액티브,2644.5714285714284,168629538.57142857,64505
275300,KODEX 우량주,10436.857142857143,151045627.6190476,14515
395150,KODEX 웹툰&드라마,243723.09523809524,792496554.5238096,3075
456250,KODEX 유럽명품TOP10 STOXX,17361.666666666668,187689125.95238096,10940
400570,KODEX 유럽탄소배출권선물ICE(H),17115.761904761905,192467317.14285713,11400
144600,KODEX 은선물(H),2234570.5714285714,19053793436.190475,8315
091170,KODEX 은행,1187323.8095238095,14329353452.142857,12340
453820,KODEX 인도Nifty50레버리지(합성),19763.380952380954,343380678.8095238,17570
453810,KODEX 인도Nifty50,268065.61904761905,3776443927.142857,14205
0000H0,KODEX 인도Nifty미드캡100,7663.285714285715,84920701.1904762,11235
477730,KODEX 인도타타그룹,21148.904761904763,185281663.0952381,8775
352540,KODEX 일본부동산리츠(H),86469.80952380953,1082685018.3333333,12680
091180,KODEX 자동차,1561721.619047619,33259974184.285713,21060
385520,KODEX 자율주행액티브,32089.85714285714,318718112.14285713,10165
363570,KODEX 장기종합채권(AA-이상)액티브,1200.095238095238,121659378.8095238,98635
273130,KODEX 종합채권(AA-이상)액티브,62812.95238095238,7437529286.428572,116795
102970,KODEX 증권,3816250.3333333335,58716929911.90476,14885
419430,KODEX 차이나2차전지MSCI(합성),123752.57142857143,1273943586.6666667,11230
428510,KODEX 차이나AI테크액티브,126681.76190476191,2051316768.0952382,16700
283580,KODEX 차이나CSI300,256524.38095238095,3865338351.1904764,15390
169950,KODEX 차이나A50,6899.9047619047615,176028543.0952381,26100
204450,KODEX 차이나H레버리지(H),331239.0,999451511.6666666,3025
099140,KODEX 차이나H,18903.904761904763,462907858.5714286,24845
415340,KODEX 차이나과창판STAR50(합성),73677.85714285714,882686634.5238096,12060
256750,KODEX 차이나심천ChiNext(합성),264039.3333333333,3707616726.6666665,14630
0065G0,KODEX 차이나테크TOP10,97809.42857142857,1145201696.1904762,11565
372330,KODEX 차이나항셍테크,598203.7142857143,5684412598.095238,9410
0048K0,KODEX 차이나휴머노이드로봇,1719305.5238095238,19001658708.095238,10895
279540,KODEX 최소변동성,1205.6666666666667,17376191.666666668,14350
445150,KODEX 친환경조선해운액티브,120092.33333333333,3825762140.0,30510
211900,KODEX 코리아배당성장,52228.28571428572,1080251726.1904762,20785
237370,KODEX 코리아배당성장채권혼합,91780.61904761905,1325470425.952381,14425
495850,KODEX 코리아밸류업,500730.5714285714,8024379790.476191,16295
0115E0,KODEX 코리아소버린AI,2566217.714285714,27476624899.285713,10470
373490,KODEX 코리아혁신성장액티브,5277.666666666667,92096914.76190476,17350
229200,KODEX 코스닥150,11012861.761904761,165569777673.09525,15185
233740,KODEX 코스닥150레버리지,24185707.04761905,269290438474.2857,11225
360150,KODEX 코스닥150롱코스피200숏선물,36672.42857142857,265777260.47619048,7190
251340,KODEX 코스닥150선물인버스,28534489.85714286,87473716969.5238,3010
461450,KODEX 코스닥글로벌,5049.238095238095,76128052.47619048,14995
226490,KODEX 코스피,668954.7619047619,26800258911.190475,40395
359210,KODEX 코스피TR,51912.333333333336,1048384448.3333334,20245
337140,KODEX 코스피대형주,47268.666666666664,936623212.8571428,19850
138920,KODEX 콩선물(H),6467.523809523809,72801539.04761904,11605
244660,KODEX 퀄리티Plus,868.0952380952381,7820039.761904762,8885
375770,KODEX 탄소효율그린뉴딜,3923.809523809524,52496488.0952381,13390
459560,KODEX 테슬라밸류체인FactSet,31002.238095238095,612101875.4761904,20020
475080,KODEX 테슬라커버드콜채권혼합액티브,378122.1904761905,3473019142.142857,9210
266410,KODEX 필수소비재,21934.04761904762,180075495.23809522,8115
298770,KODEX 한국대만IT프리미어,26951.428571428572,1034652154.0476191,39155
476800,KODEX 한국부동산리츠인프라,1702146.0952380951,8112023749.047619,4775
450190,KODEX 한중반도체(합성),1774.095238095238,46386048.571428575,26840
450180,KODEX 한중전기차(합성),460.5238095238095,5185374.523809524,11650
266420,KODEX 헬스케어,217544.19047619047,4349735733.809524,20580
364690,KODEX 혁신기술테마액티브,2480.809523809524,52357664.28571428,21265
069500,KODEX 200,17901463.57142857,988174606101.1904,55945
284430,KODEX 200미국채혼합,772196.5238095238,12642393848.333334,16565
321410,KODEX 멀티에셋하이인컴(H),628.1428571428571,6537009.285714285,10425
219480,KODEX 미국S&P500선물(H),26712.095238095237,801076812.1428572,29795
468370,KODEX iShares미국인플레이션국채액티브,31907.285714285714,365086063.5714286,11600
468630,KODEX iShares미국투자등급회사채액티브,55224.71428571428,653516895.4761904,11955
176950,KODEX 국채선물10년인버스,102700.23809523809,5728005348.809524,56065
152380,KODEX 국채선물10년,21357.85714285714,1490379587.857143,69070
117700,KODEX 건설,530442.6666666666,2144743641.6666667,3825
214980,KODEX 단기채권PLUS,69081.95238095238,7943596433.333333,114975
153130,KODEX 단기채권,20254.571428571428,2300918449.047619,113570
122630,KODEX 레버리지,31717651.904761903,1272676422249.762,41060
185680,KODEX 미국S&P바이오(합성),12218.809523809523,406257240.2380952,33950
140700,KODEX 보험,185548.2380952381,2291800181.904762,12530
213610,KODEX 삼성그룹밸류,44880.04761904762,537841428.3333334,11990
117460,KODEX 에너지화학,137135.66666666666,1856466111.6666667,13400
140710,KODEX 운송,77009.28571428571,443545550.0,5585
114800,KODEX 인버스,86235480.04761904,234245409801.66666,2670
117680,KODEX 철강,152760.66666666666,1858460733.3333333,11130
487130,KoAct AI인프라액티브,78354.33333333333,1228684461.9047618,15645
0074K0,KoAct K수출핵심기업TOP30액티브,409423.5714285714,5095729639.047619,12105
471040,KoAct 글로벌AI&로봇액티브,268008.3333333333,5594092781.666667,21305
0020H0,KoAct 글로벌양자컴퓨팅액티브,167048.33333333334,3718217939.5238094,21140
475070,KoAct 글로벌친환경전력인프라액티브,34277.42857142857,896834006.1904762,26370
0015B0,KoAct 미국나스닥성장기업액티브,103026.04761904762,1498471818.3333333,14595
0104H0,KoAct 미국나스닥채권혼합50액티브,269873.3333333333,2804353016.6666665,10580
497780,KoAct 미국천연가스인프라액티브,50628.28571428572,477173914.52380955,9510
490330,KoAct 미국치매&뇌질환치료제액티브,18017.47619047619,190357570.0,10805
462900,KoAct 바이오헬스케어액티브,1349681.761904762,24786051686.904762,18910
476850,KoAct 배당성장액티브,52796.47619047619,687866996.9047619,12885
0051A0,KoAct 브로드컴밸류체인액티브,28202.428571428572,438776456.4285714,15900
495230,KoAct 코리아밸류업액티브,164910.14285714287,2753849289.047619,16635
482030,KoAct 테크핵심소재공급망액티브,15392.380952380952,141781403.0952381,9000
0093D0,KoAct 팔란티어밸류체인액티브,134747.90476190476,1717912586.6666667,12730
411540,SOL 200 Top10,22695.333333333332,260876439.04761904,11685
295040,SOL 200TR,153136.14285714287,3111057133.095238,20820
488980,SOL 26-12 회사채(AA-이상)액티브,10691.857142857143,559461399.5238096,52260
0092C0,SOL 27-12 회사채(AA-이상)액티브,3393.904761904762,170131651.9047619,49960
455860,SOL 2차전지소부장Fn,2256070.0,11759410238.333334,5160
455850,SOL AI반도체소부장,2110086.380952381,35516601541.42857,16640
497880,SOL CD금리&머니마켓액티브,39406.52380952381,1972841891.1904762,50035
363510,SOL KIS단기통안채,52.95238095238095,5900115.714285715,111495
292500,SOL KRX300,4626.809523809524,120590014.04761904,26320
404650,SOL KRX기후변화솔루션,1637.5238095238096,25949632.61904762,15475
490480,SOL K방산,230368.66666666666,6186705350.238095,25115
438570,SOL 국고채10년,2097.2380952380954,226909021.9047619,106940
474390,SOL 국고채30년액티브,182.76190476190476,10056926.904761905,52520
438560,SOL 국고채3년,2314.904761904762,239733351.9047619,102815
0022T0,SOL 국제금커버드콜액티브,260168.90476190476,3454118575.714286,13070
0066W0,SOL 국제금,1074122.142857143,13507164870.952381,12390
400590,SOL 글로벌탄소배출권선물ICE(합성),2777.7619047619046,39042477.85714286,14265
484880,SOL 금융지주플러스고배당,806961.8571428572,13286922153.571428,16835
484890,SOL 머니마켓액티브,13145.809523809523,684258428.2380953,52110
461600,SOL 미국30년국채액티브(H),44446.04761904762,410866299.7619048,9140
473330,SOL 미국30년국채커버드콜(합성),825947.2857142857,7851415441.428572,9555
494210,SOL 미국500타겟데일리커버드콜액티브,155828.7142857143,1699133852.142857,10985
479620,SOL 미국AI반도체칩메이커,52062.333333333336,786157900.2380953,15400
481180,SOL 미국AI소프트웨어,256246.0,4092541133.095238,15595
486450,SOL 미국AI전력인프라,456191.7619047619,9698248131.904762,20810
433330,SOL 미국S&P500,74770.61904761905,1503207079.7619047,20375
399110,SOL 미국S&P500ESG,38247.76190476191,718621650.7142857,19115
0080X0,SOL 미국S&P500미국채혼합50,181855.57142857142,1989447549.047619,11090
499150,SOL 미국S&P500엔화노출(H),2692.095238095238,28648310.23809524,10735
447620,SOL 미국TOP5채권혼합40 Solactive,80191.80952380953,1187090585.952381,15040
476030,SOL 미국나스닥100,83367.95238095238,1273909344.7619047,15420
0118S0,SOL 미국넥스트테크TOP10액티브,1048145.2222222222,10610563703.88889,9365
493420,SOL 미국배당다우존스2호,23723.904761904763,244852190.95238096,10410
446720,SOL 미국배당다우존스,473014.0,5288330414.523809,11270
490490,SOL 미국배당미국채혼합50,272859.5714285714,2820553666.428571,10430
0023A0,SOL 미국양자컴퓨팅TOP10,1612235.9047619049,48280335697.38095,28240
0051G0,SOL 미국원자력SMR,1440362.142857143,27597137551.190475,17425
481200,SOL 미국테크TOP10인버스(합성),1940.7619047619048,11689639.523809524,5780
481190,SOL 미국테크TOP10,394776.61904761905,6500953639.523809,16675
475300,SOL 반도체전공정,618203.2857142857,7457594769.047619,11590
475310,SOL 반도체후공정,307804.28571428574,5178697225.952381,16590
400580,SOL 유럽탄소배출권선물S&P(H),3938.4761904761904,45678670.0,11720
464610,SOL 의료기기소부장Fn,259846.2380952381,2863047529.285714,10570
466930,SOL 자동차TOP3플러스,377073.14285714284,5011204258.809524,13110
464600,SOL 자동차소부장Fn,26325.52380952381,291440416.9047619,11190
0005D0,SOL 전고체배터리&실리콘음극재,413001.4285714286,5373254586.190476,12945
0080Y0,SOL 조선TOP3플러스레버리지,1262648.6666666667,26497319606.42857,19160
466920,SOL 조선TOP3플러스,4619052.857142857,169096841146.1905,35010
0016X0,SOL 중단기회사채(A-이상)액티브,86282.52380952382,4424499847.619047,51175
220130,SOL 차이나강소기업CSI500(합성 H),4539.9047619047615,26966585.95238095,5955
415760,SOL 차이나육성산업액티브(합성),73504.95238095238,829088645.4761904,11415
413220,SOL 차이나태양광CSI(합성),42729.142857142855,232870330.47619048,6170
469830,SOL 초단기채권액티브,263678.2380952381,14184180630.238094,53840
0105E0,SOL 코리아고배당,621823.7619047619,6293092487.857142,10325
444200,SOL 코리아메가테크액티브,653038.8095238095,19359046098.809525,29790
495550,SOL 코리아밸류업TR,56501.57142857143,929968014.7619047,16550
450910,SOL 코스닥150,4061.809523809524,60461436.190476194,14865
0040X0,SOL 팔란티어미국채커버드콜혼합,393053.5238095238,4745784536.190476,11825
0040Y0,SOL 팔란티어커버드콜OTM채권혼합,667313.8095238095,6873852619.285714,10115
0105D0,SOL 한국AI소프트웨어,303477.5714285714,3137423117.3809524,10155
0092B0,SOL 한국원자력SMR,543569.3333333334,5944122186.190476,10355
423170,SOL 한국형글로벌반도체액티브,72528.85714285714,2106021145.2380953,30100
429980,SOL 한국형글로벌전기차&2차전지액티브,6723.238095238095,100112776.1904762,15210
0008T0,SOL 화장품TOP3플러스,1100088.9523809524,15084820082.857143,13090
452360,SOL 미국배당다우존스(H),155520.42857142858,1661768470.0,10560
436140,SOL 종합채권(AA-이상)액티브,6097.190476190476,700275050.2380953,113300
459370,SOL 유럽탄소배출권선물인버스ICE(H),1504.3333333333333,15355734.047619049,10165
462340,에셋플러스 글로벌다이나믹시니어액티브,228.71428571428572,3883875.0,16900
433220,에셋플러스 글로벌대장장이액티브,2128.3333333333335,52669701.190476194,25020
451150,에셋플러스 글로벌영에이지액티브,4051.7619047619046,83515201.42857143,19680
477490,에셋플러스 글로벌일등기업포커스10액티브,4374.142857142857,84365034.04761904,19395
407830,에셋플러스 글로벌플랫폼액티브,8899.0,154804191.9047619,17240
0002C0,에셋플러스 인도일등기업포커스20액티브,1740.5238095238096,18809620.0,10790
474920,에셋플러스 차이나일등기업포커스10액티브,5413.380952380952,100937775.47619048,18570
